Drug_ID,smiles,value,source,dataset,smiles,value,smiles.3,value.3,smiles.2,value.2,smiles.1,value.1,assay_type,smiles.4,molecule_chembl_id,standard_type,standard_units,value.4,type,units,query_label,query_standard_type,units_hint,smiles,value
Thioguanine,Nc1nc2[nH]cnc2c(=S)[nH]1,2.89,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Thionylan (Methapyrilene),C[NH+](C)CCN(Cc1cccs1)c1ccccn1,3.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Thiopental,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O,1.2,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Thiotepa,S=P(N1CC1)(N1CC1)N1CC1,1.6,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiagabine,Cc1ccsc1C(=CCC[NH+]1CCCC(C(=O)[O-])C1)c1sccc1C,1.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tianeptine,CN1c2ccccc2C(NCCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O,0.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiapride,CC[NH+](CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,1.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiaprofenic acid,CC(C(=O)[O-])c1ccc(C(=O)c2ccccc2)s1,0.08,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiazofurin,NC(=O)c1csc(C2OC(CO)C(O)C2O)n1,1.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Ticarcillin,CC1(C)SC2C(NC(=O)C(C(=O)[O-])c3ccsc3)C(=O)N2C1C(=O)[O-],0.16,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tigecycline,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c(O)c2c1CC1CC3C([NH+](C)C)C([O-])=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,12.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tilidine,CCOC(=O)C1(c2ccccc2)CCC=CC1[NH+](C)C,4.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiludronate,O=P([O-])([O-])C(Sc1ccc(Cl)cc1)P(=O)([O-])O,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Timolol,CC(C)(C)[NH2+]CC(O)COc1nsnc1N1CCOCC1,1.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiopronin,CC(S)C(=O)NCC(=O)[O-],1.39,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tiotropium,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,32.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tirapazamine,Nc1n[n+]([O-])c2ccccc2[n+]1[O-],0.56,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tirilazad,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)C[NH+]1CCN(c2cc(N3CCCC3)[nH+]c(N3CCCC3)n2)CC1,9.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tirofiban,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CC[NH2+]CC2)cc1)C(=O)[O-],0.99,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tizanidine,Clc1ccc2nsnc2c1NC1=[NH+]CCN1,2.4,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Toborinone,COc1ccc(C[NH2+]CC(O)COc2ccc3[nH]c(=O)ccc3c2)cc1OC,1.6,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tobramycin,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C([NH3+])C3O)C2O)C([NH3+])CC1O,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tocainide,Cc1cccc(C)c1NC(=O)C(C)[NH3+],1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tofacitinib,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,1.24,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tofogliflozin,CCc1ccc(Cc2ccc3c(c2)C2(OC3)OC(CO)C(O)C(O)C2O)cc1,0.63,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tolamolol,Cc1ccccc1OCC(O)C[NH2+]CCOc1ccc(C(N)=O)cc1,4.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tolbutamide,CCCCNC(=O)[N-]S(=O)(=O)c1ccc(C)cc1,0.12,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tolcapone,Cc1ccc(C(=O)c2cc(O)c([O-])c([N+](=O)[O-])c2)cc1,0.12,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Toloxatone,Cc1cccc(N2CC(CO)OC2=O)c1,1.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tolterodine,Cc1ccc(O)c(C(CC[NH+](C(C)C)C(C)C)c2ccccc2)c1,1.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tolvaptan,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tomopenem,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3CC(C(=O)N4CCC(NC(=O)CNC(N)=[NH2+])C4)N(C)C3)C(C)C12,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tonapofylline,CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)[O-])(CC3)CC4)nc2n(CCC)c1=O,0.76,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Topiramate,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,0.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Topixantrone,C[NH+](C)CCNc1ccc2c3c(nn2CC[NH2+]CCO)-c2cnccc2C(=O)c13,57.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Topotecan,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[NH+](C)C)c(O)ccc3nc2-1,1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)[N-]C(=O)NC(C)C)c1,0.21,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Toxogonin,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,0.17,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tozasertib,Cc1cc(Nc2cc(N3CC[NH+](C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,5.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trabectedin,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(C)c(OC)c(O)c5C(C21)[NH+]3C)OCO4,25.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tramadol,COc1cccc(C2(O)CCCCC2C[NH+](C)C)c1,2.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trametinib,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,13.94,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trandolapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)[O-])CC2CCCCC21,0.25,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tranexamic acid,[NH3+]CC1CCC(C(=O)[O-])CC1,0.38,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Traxoprodil,CC(C(O)c1ccc(O)cc1)[NH+]1CCC(O)(c2ccccc2)CC1,4.4,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Treosulfan,CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,0.59,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Treprostinil,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)[O-])CC21,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Triamcinolone Acetonide,CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,1.4,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Triapine,NC(=S)N/N=C/c1ncccc1N,0.41,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trimipramine,CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,16.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tropatepine,C[NH+]1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2,11.85,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tropisetron,C[NH+]1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,9.7,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trospectomycin,CCCCC1CC(=O)C2(O)OC3C([NH2+]C)C(O)C(NC)C(O)C3OC2O1,0.7,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trospium,Nc1cccc(N)c1N,5.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Trovafloxacin,[NH3+]C1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)[O-])cn4-c3ccc(F)cc3F)CC12,1.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Troxacitabine,Nc1ccn(C2COC(CO)O2)c(=O)n1,1.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Tubocurarine,COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3[NH+](C)CC2)CC[N+]1(C)C,0.45,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
TZP 101,CC1C[NH2+]C(C2CC2)C(=O)N(C)C(C)C(=O)NC(Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,0.1,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
"UK-240,455",CS(=O)(=O)N(CCO)c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12,0.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Ursolic acid,CC1CCC2(C(=O)[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.54,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Valproic Acid,CCCC(CCC)C(=O)[O-],0.14,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1)C(C(=O)[O-])C(C)C,0.22,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Valspodar,C/C=C/CC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vancomycin,C[NH2+]C(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)[O-])c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)([NH3+])C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,0.54,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vardenafil,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CC[NH+](CC)CC4)ccc3OCC)nn12,3.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vecuronium Bromide,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[NH+]1CCCCC1,0.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Velcalcetide,CC(=O)NC(CSSCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(C)C(=O)NC(CCCNC(N)=[NH2+])C(N)=O,0.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Venlafaxine,COc1ccc(C(C[NH+](C)C)C2(O)CCCCC2)cc1,4.4,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Verapamil,COc1ccc(CC[NH+](C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,3.7,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Verlukast,CN(C)C(=O)CCSC(SCCC(=O)[O-])c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0.11,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vernakalant,COc1ccc(CCOC2CCCCC2[NH+]2CCC(O)C2)cc1OC,1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Verteporfin-Mac,C=CC1=C(C)c2cc3[nH]c(cc4[nH+]c(cc5[nH]c(cc1[nH+]2)c(C)c5CCC(=O)[O-])C(CCC(=O)OC)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,0.63,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Verteporfin-Mad,C=CC1=C(C)c2cc3[nH]c(cc4[nH+]c(cc5[nH]c(cc1[nH+]2)c(C)c5CCC(=O)OC)C(CCC(=O)[O-])=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,0.51,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vilanterol,OCc1cc(C(O)C[NH2+]CCCCCCOCCOCc2c(Cl)cccc2Cl)ccc1O,2.38,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vildagliptin,N#CC1CCCN1C(=O)C[NH2+]C12CC3CC(CC(O)(C3)C1)C2,1.03,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Viloxazine,CCOc1ccccc1OCC1C[NH2+]CCO1,0.73,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vinblastine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,28.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vincristine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,2.4,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vindesine,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1,5.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vinorelbine,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2,23.0,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vinpocetine,CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32,2.08,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Volasertib,CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCC([NH+]5CCN(CC6CC6)CC5)CC4)cc3OC)nc2N1C(C)C,80.5,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Voriconazole,CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,2.2,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Vortioxetine,Cc1ccc(Sc2ccccc2N2CC[NH2+]CC2)c(C)c1,35.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Warfarin,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,0.13,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Xamoterol,O=C(NCC[NH2+]CC(O)COc1ccc(O)cc1)N1CCOCC1,0.64,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
XK469R,CC(Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)[O-],0.19,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
XR5000,C[NH+](C)CCNC(=O)c1cccc2cc3ccccc3nc12,3.41,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Xylose_D,O=CC(O)C(O)C(O)CO,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Y 20811,Cc1ccc(-n2ccnc2)cc1C(O)c1c(C)cc(C(=O)[O-])cc1C,0.37,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
YM155,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,23.7,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zalcitabine,Nc1ccn(C2CCC(CO)O2)c(=O)n1,0.54,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zalypsis,COc1c(C)cc2c(c1O)C1C3Cc4c(OC(C)=O)c(C)c5c(c4C(CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3C(O)C(C2)[NH+]1C)OCO5,12.6,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zanamivir,CC(=O)NC1C(NC(N)=[NH2+])C=C(C(=O)[O-])OC1C(O)C(O)CO,0.23,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
ZD-9331,C#CCN(Cc1cc2c(=O)nc(C)[nH]c2cc1C)c1ccc(C(=O)NC(CCc2nnn[n-]2)C(=O)[O-])c(F)c1,0.53,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zidovudine,Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=O,1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zimelidine,C[NH+](C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,6.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Ziracin,COC[C@H]1O[C@@H](O[C@@H]2OC[C@@H]3O[C@@]4(OC[C@@H](OC(=O)c5c(C)cc(O)cc5O)[C@@H]5OCO[C@H]54)O[C@H]3[C@H]2O)[C@@H](OC)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C)[C@H](OC)[C@H](O[C@@H]2O[C@H](C)[C@H]3O[C@]4(C[C@@H](O)[C@H](O[C@H]5C[C@@H](O[C@H]6C[C@](C)([N+](=O)[O-])[C@@H](OC)[C@H](C)O6)[C@H](OC(=O)c6c(C)c(Cl)c([O-])c(Cl)c6OC)[C@@H](C)O5)[C@@H](C)O4)O[C@]3(C)[C@@H]2O)[C@H]1O,0.39,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zoledronic Acid,O=P([O-])([O-])C(O)(Cn1ccnc1)P(=O)([O-])O,0.6,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zolmitriptan,C[NH+](C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,1.8,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zonampanel,O=C([O-])Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21,0.19,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zoniporide,N=C(N)NC(=O)c1cnn(-c2cccc3ncccc23)c1C1CC1,1.7,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zopiclone,C[NH+]1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
Zotarolimus,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(n3cnnn3)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C,1.3,vdss_lombardo,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL203059,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,12.59,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1900528,C[N+]1(C)[C@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@@H]21,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1689128,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1917432,Cc1c(Sc2ccc(Cl)cc2)c2c(S(C)(=O)=O)cccc2n1CC(=O)O,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1782167,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1947157,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,63.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2347404,Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2Cl)c1,63.1,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2031559,O=C(Nc1cccc(-c2nnn[nH]2)c1)c1cc(C(F)(F)F)cc2[nH]cnc12,4.47,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL214350,Cc1ccc2c(c1)c(-c1ccnc3c(C(F)(F)F)cccc13)c(C)n2CC(=O)O,5.6,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL401158,CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,6.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2207656,O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,6.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL205078,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,6.03,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2070938,N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nccs3)CC2)CC1,6.92,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL184012,Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,7.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1783112,COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1,7.08,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1256967,CC1(C)[C@H](NC(=O)/C(=N\OCc2cc(=O)c(O)cn2O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,7.94,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL93484,CC1N=C(N)N=C(N)N1c1ccc(Cl)cc1,3.31,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL402986,C[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,4.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2031233,Cc1ccc(NC(=O)C2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,4.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL5,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,4.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1766779,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1,4.17,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1290284,COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL60066,O=C(Nc1ccc(F)cc1)c1ccc(Cl)[n+]([O-])c1,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1092926,Fc1cc(-c2cccc3ncc(-c4cnn(C5CCNCC5)c4)nc23)cc(F)c1CN1CCOCC1,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1917449,CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,3.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1921944,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3cccc(F)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,34.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL1921946,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)Nc3ccccn3)CCC1CC2)(c1ccccc1)N1CCCCC1,66.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2158840,O=C(O)[C@H](Cc1cccc(F)c1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,8.0,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL272705,C[C@H](CO)Nc1nc(SCc2ccco2)nc2[nH]c(=O)sc12,8.28,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
CHEMBL2220442,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,8.33,clearance_microsome,TDC,,,,,,,,,,,,,,,,,,,,,
