chembl_id,drug_name,parameter,value,unit,dataset
Deoxynivalenol (DON),CC1=C[C@@H]2O[C@@H]3[C@@H](O)C[C@](C)([C@]34CO4)[C@]2(CO)[C@@H](O)C1=O,caco2_log_permeability,-5.3005152,log10(cm/s),TDC
Putrescine,NCCCCN,caco2_log_permeability,-4.5179658,log10(cm/s),TDC
Met-enkephalin,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,caco2_log_permeability,-7.380000099999998,log10(cm/s),TDC
[D-Ala2]Met-enkephalin,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,caco2_log_permeability,-7.02,log10(cm/s),TDC
Metkephamid,CN[C@@H](CCSC)C(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1,caco2_log_permeability,-7.309999900000001,log10(cm/s),TDC
Oxazolidin-2-one (OXa),CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,caco2_log_permeability,-4.5900002,log10(cm/s),TDC
OXb,CC(=O)c1ccc(N2CC(CO)OC2=O)cc1,caco2_log_permeability,-4.1799998,log10(cm/s),TDC
OXc,CC(=O)c1ccc(N2CC(CN)OC2=O)cc1,caco2_log_permeability,-4.8499999,log10(cm/s),TDC
OXd,CCCOCOCC1CN(c2ccc(C(C)=O)cc2)C(=O)O1,caco2_log_permeability,-3.95,log10(cm/s),TDC
OXe,CC(=O)NC(O)CNc1ccc(C(C)=O)cc1,caco2_log_permeability,-5.2199998,log10(cm/s),TDC
OXf,CC(=O)NCC1CN(c2ccc(C(C)=O)cc2)S(=O)N1C,caco2_log_permeability,-5.119999900000002,log10(cm/s),TDC
OXh,CC(=O)NCC1CN(c2ccc(C(C)O)cc2)C(=O)N1,caco2_log_permeability,-5.6999998,log10(cm/s),TDC
OXo,CC(=O)NCC1CN(S(=O)(=O)c2ccc(C)cc2)C(=O)O1,caco2_log_permeability,-4.7199998,log10(cm/s),TDC
OXn,CC(=O)c1ccc2c(c1)N1C(=O)OCC1CC2,caco2_log_permeability,-4.0100002,log10(cm/s),TDC
Ac-Trp-Ala-Gly-Gly-Lys-Ala-NH2,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(N)=O,caco2_log_permeability,-7.309999900000001,log10(cm/s),TDC
Cytarabine (1),O=c1nc(O)ccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,caco2_log_permeability,-6.0999999,log10(cm/s),TDC
5'-L-valyl-cytarabine (2),CC(C)[C@H](N)C(=O)OC[C@H]1O[C@@H](n2ccc(O)nc2=O)[C@@H](O)[C@@H]1O,caco2_log_permeability,-5.23,log10(cm/s),TDC
XM970,CCCCC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(CC)c2C(=O)O)c(F)c1,caco2_log_permeability,-5.1999998,log10(cm/s),TDC
E15,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3c(F)c(F)c(F)c(F)c3F)cc21,caco2_log_permeability,-4.1999998,log10(cm/s),TDC
E17,CC(C)S(=O)(=O)n1c(N)nc2ccc(/C(=C/C(N)=O)c3cc(F)c(F)c(F)c3)cc21,caco2_log_permeability,-4.329999900000002,log10(cm/s),TDC
E23,CNC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCOCC3)c2c1,caco2_log_permeability,-4.3899999,log10(cm/s),TDC
E24,CNC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCCC3)c2c1,caco2_log_permeability,-4.099999899999999,log10(cm/s),TDC
E25,NC(=O)/C=C(\c1cccc(F)c1)c1ccc2nc(N)n(S(=O)(=O)NC(=O)N3CCOCC3)c2c1,caco2_log_permeability,-4.7399998,log10(cm/s),TDC
E28,CNC(=O)/C=C(/c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F,caco2_log_permeability,-5.1500001,log10(cm/s),TDC
Naringin,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,caco2_log_permeability,-6.820000200000001,log10(cm/s),TDC
N-desmethylclozapine,Clc1ccc2c(c1)NC(N1CCNCC1)=c1ccccc1=N2,caco2_log_permeability,-4.6799998,log10(cm/s),TDC
13,CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2nncs2)cc1,caco2_log_permeability,-5.46,log10(cm/s),TDC
14,CCCCCCCCCCCCc1ccc(S(=O)(=O)Nc2nncs2)cc1,caco2_log_permeability,-5.3200002,log10(cm/s),TDC
VX-950,CCC[C@H](NC(=O)C1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,caco2_log_permeability,-5.3200002,log10(cm/s),TDC
BILN-2061,COc1ccc2c(O[C@@H]3CC4C(=O)N[C@]5(C(=O)O)C[C@@H]5/C=C\CCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1,caco2_log_permeability,-5.6599998,log10(cm/s),TDC
2c,N=C(N)c1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ncc(-c3ccccc3S(N)(=O)=O)cn2)c1,caco2_log_permeability,-7.0,log10(cm/s),TDC
4b,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)n(-c2cccc(CN)c2)n1,caco2_log_permeability,-6.0,log10(cm/s),TDC
4c,Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(C)(=O)=O)cc2)n(-c2cccc(CN)c2)n1,caco2_log_permeability,-5.9000001,log10(cm/s),TDC
4f,NCc1cccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)c1,caco2_log_permeability,-6.0,log10(cm/s),TDC
4g,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)cc1,caco2_log_permeability,-5.5,log10(cm/s),TDC
4h,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CN)c2)c(F)c1,caco2_log_permeability,-5.3000002,log10(cm/s),TDC
4c,COC(=O)/C=C/CNC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(Cl)cc2C(F)(F)F)N=C(c2ccccc2)c2ccccc21,caco2_log_permeability,-5.420000099999998,log10(cm/s),TDC
1-naphthol,Oc1cccc2ccccc12,caco2_log_permeability,-4.4899998,log10(cm/s),TDC
V,CC(C)C[C@H](O)[C@H](O)[C@H](CC1CCCCC1)NC(=O)CCCCCc1ccccc1,caco2_log_permeability,-5.1500001,log10(cm/s),TDC
a,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)c1cnc2ccccc2c1,caco2_log_permeability,-5.8899999,log10(cm/s),TDC
b,O=C(O)CC(CC1CCN(C(=O)CCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,caco2_log_permeability,-5.5999999,log10(cm/s),TDC
C,O=C(O)CC(C1CCN(C(=O)CCCc2ccc3c(n2)NCCC3)CC1)C1CNc2ccccc2C1,caco2_log_permeability,-5.2199998,log10(cm/s),TDC
I-II,O=C(O)C[C@@H](c1cnc2ccccc2c1)N1CC[C@@H](CCCc2ccc3c(n2)NCCC3)C1=O,caco2_log_permeability,-5.6900001,log10(cm/s),TDC
5'-L-Val-FUdR,CC(C)C(N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,caco2_log_permeability,-5.29,log10(cm/s),TDC
5'-L-Leu-FUdR,CC(C)[C@H](N)C(=O)OC[C@@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)C[C@H]1O,caco2_log_permeability,-6.0100002,log10(cm/s),TDC
Methylparaben,COC(=O)c1ccc(O)cc1,caco2_log_permeability,-4.46,log10(cm/s),TDC
Propylparaben,CCCOC(=O)c1ccc(O)cc1,caco2_log_permeability,-4.3899999,log10(cm/s),TDC
Butylparaben,CCCCOC(=O)c1ccc(O)cc1,caco2_log_permeability,-4.4899998,log10(cm/s),TDC
Octylparaben,CCCCCCCCOC(=O)c1ccc(O)cc1,caco2_log_permeability,-4.880000099999998,log10(cm/s),TDC
Arzanol,CCc1oc(O)c(Cc2c(O)c(CC=C(C)C)c(O)c(C(C)=O)c2O)c(=O)c1C,caco2_log_permeability,-4.71,log10(cm/s),TDC
2,NC(=O)c1c(F)ccc(OCc2nc3cc(Cl)cnc3s2)c1F,caco2_log_permeability,-4.3099999,log10(cm/s),TDC
4,CC(=O)N[C@H](Cc1ccccc1)C(=O)N(C)[C@H](Cc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(N)=O,caco2_log_permeability,-5.0900002,log10(cm/s),TDC
6,CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@@H](Cc1ccccc1)NC(C)=O,caco2_log_permeability,-5.380000099999998,log10(cm/s),TDC
Pyrilamine Maleate,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,caco2_log_permeability,-4.6599998,log10(cm/s),TDC
Org 12962,FC(F)(F)c1ccc(N2CCNCC2)nc1Cl,caco2_log_permeability,-4.5999999,log10(cm/s),TDC
Org 5222,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,caco2_log_permeability,-4.73,log10(cm/s),TDC
Org 33062,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,caco2_log_permeability,-4.6999998,log10(cm/s),TDC
Org 25907,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1O,caco2_log_permeability,-4.8899999,log10(cm/s),TDC
Org 13011,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)ccn2)CC1,caco2_log_permeability,-4.7399998,log10(cm/s),TDC
Org 34037,Clc1ccc(C2CN3CCN=C3c3ccccc32)cc1,caco2_log_permeability,-4.7199998,log10(cm/s),TDC
Org 23366,O=C(CCCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)N1CCCC1,caco2_log_permeability,-5.0599999,log10(cm/s),TDC
Org 34167,C=CCC(N)c1ccccc1-c1noc2ccccc12,caco2_log_permeability,-4.869999900000002,log10(cm/s),TDC
21d,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCCF,caco2_log_permeability,-5.8000002,log10(cm/s),TDC
2,CNC(=O)[C@@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)C,caco2_log_permeability,-5.8499999,log10(cm/s),TDC
21e,CC(C)[C@H](NC(=O)[C@H](OCc1ccccc1)[C@H](O)[C@@H](O)[C@@H](OCc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(=O)NCC(F)(F)F,caco2_log_permeability,-5.54,log10(cm/s),TDC
Teniposide,COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC3OC5COC(c6cccs6)OC5C(O)C3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,caco2_log_permeability,-6.0500002,log10(cm/s),TDC
22,O=C1NCC2(CCCNC2)c2[nH]c(-c3ccnc(-c4cc5ccccc5o4)n3)cc21,caco2_log_permeability,-5.8200002,log10(cm/s),TDC
25,COCCCOc1ccc(-c2nccc(-c3cc4c([nH]3)C3(CCCNC3)CNC4=O)n2)cn1,caco2_log_permeability,-5.380000099999998,log10(cm/s),TDC
5m,c1ccc(Cn2nnnc2C(c2ccc(Cn3cncn3)cc2)N2CCCN(C3CCC3)CC2)cc1,caco2_log_permeability,-6.3000002,log10(cm/s),TDC
1,CN1C(=O)CC(N2CCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-4.9099998,log10(cm/s),TDC
13,CN1C(=O)CC(N2CCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.119999900000002,log10(cm/s),TDC
13d,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.8000002,log10(cm/s),TDC
13e,CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(C3CC(=O)N(C)C(=O)N3C)CC1)c1ccccc1CO2,caco2_log_permeability,-5.7199998,log10(cm/s),TDC
13g,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.5,log10(cm/s),TDC
13i,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.5900002,log10(cm/s),TDC
13j,CN1C(=O)CC(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(C)(C)C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.2450004,log10(cm/s),TDC
(E-Z)-19a,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.1399999,log10(cm/s),TDC
(Z)-19b,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.4000001,log10(cm/s),TDC
(Z)-19c,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.0700002,log10(cm/s),TDC
(Z)-19d,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4COc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.420000099999998,log10(cm/s),TDC
(Z)-19e,CN1C(=O)CC(N2CCN(CC/C=C3/c4ccccc4CCc4ccc(CC(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-4.829999900000002,log10(cm/s),TDC
(Z)-19g,CN1C(=O)CC(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)N(C)C1=O,caco2_log_permeability,-5.1599998,log10(cm/s),TDC
T2000,COCN1C(=O)N(COC)C(=O)C(c2ccccc2)(c2ccccc2)C1=O,caco2_log_permeability,-4.4499998,log10(cm/s),TDC
T2007,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)C(=O)N1,caco2_log_permeability,-4.46,log10(cm/s),TDC
Cycloastragenol,CC1(C)C2[C@@H](O)C[C@@H]3C4(CC[C@]5(C)[C@@H]([C@]6(C)CC[C@H](C(C)(C)O)O6)[C@@H](O)C[C@@]35C)CC24CC[C@@H]1O,caco2_log_permeability,-4.5,log10(cm/s),TDC
Byankangelicol,COc1c2ccoc2c(OCC2OC2(C)C)c2oc(=O)ccc12,caco2_log_permeability,-4.3000002,log10(cm/s),TDC
CD1,CCCCCCCCCC(=O)OC,caco2_log_permeability,-3.51,log10(cm/s),TDC
CD21,CCCCCCCCCC(=O)NN,caco2_log_permeability,-4.1199999,log10(cm/s),TDC
CD27,CCCCCCCCCC(=O)N1CCNCC1,caco2_log_permeability,-3.8199999,log10(cm/s),TDC
Zearalenone (ZEN),CC1CCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)OC1,caco2_log_permeability,-4.98,log10(cm/s),TDC
a-Zearalenol (a-ZEL),CC1CCC(O)CCC/C=C/c2cc(O)cc(O)c2C(=O)OC1,caco2_log_permeability,-5.27,log10(cm/s),TDC
a-Zearalanol (a-ZAL),CC1CCC(O)CCCCCc2cc(O)cc(O)c2C(=O)OC1,caco2_log_permeability,-4.8200002,log10(cm/s),TDC
Telaprevir,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,caco2_log_permeability,-5.3899999,log10(cm/s),TDC
Tryptanthrin,O=C1c2ccccc2-n2c1nc1ccccc1c2=O,caco2_log_permeability,-4.1999998,log10(cm/s),TDC
6,COC(=O)C[C@@H](C(=O)NN(Cc1ccc(Br)cc1)C[C@@](O)(Cc1ccccc1)C(=O)NC1CCOC1)C(C)(C)C,caco2_log_permeability,-4.9699998,log10(cm/s),TDC
8,COCCNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(Br)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)C,caco2_log_permeability,-5.3200002,log10(cm/s),TDC
10,CNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(Br)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)(C)C,caco2_log_permeability,-5.5999999,log10(cm/s),TDC
11,CNC(=O)[C@H](NC(=O)[C@](O)(Cc1ccccc1)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@H](CC(=O)OC)C(C)(C)C)C(C)(C)C,caco2_log_permeability,-5.4699998,log10(cm/s),TDC
25,CN1CCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](Oc3nc(-c4ccccc4)nc4ccccc34)C[C@H]2C1=O,caco2_log_permeability,-4.6799998,log10(cm/s),TDC
45a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1,caco2_log_permeability,-4.8899999,log10(cm/s),TDC
45b,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1,caco2_log_permeability,-5.2199998,log10(cm/s),TDC
45c,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1,caco2_log_permeability,-4.6999998,log10(cm/s),TDC
51a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,caco2_log_permeability,-4.8899999,log10(cm/s),TDC
51e,COc1ccc(-c2nc(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)c3ccc(OC)c(C)c3n2)cc1,caco2_log_permeability,-5.0500002,log10(cm/s),TDC
60a,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccccc3)nc2c1C,caco2_log_permeability,-4.5900002,log10(cm/s),TDC
60c,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,caco2_log_permeability,-4.4899998,log10(cm/s),TDC
67c,COc1ccc2c(O[C@H]3C[C@H]4C(=O)NCCCCC/C=C\[C@@H]5C[C@@]5(C(=O)NS(=O)(=O)C5CC5)NC(=O)[C@@H]4C3)nc(-c3ccc(F)cc3)nc2c1C,caco2_log_permeability,-4.4899998,log10(cm/s),TDC
Amfenac,Nc1c(CC(=O)O)cccc1C(=O)c1ccccc1,caco2_log_permeability,-4.52,log10(cm/s),TDC
Levofloxacin,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,caco2_log_permeability,-4.5500002,log10(cm/s),TDC
Paraoxon,CCOP(=O)(OCC)Oc1ccc(N(O)O)cc1,caco2_log_permeability,-4.6900001,log10(cm/s),TDC
Sulfasalamide,NC(=O)Cc1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,caco2_log_permeability,-5.7088718,log10(cm/s),TDC
Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,caco2_log_permeability,-4.670000099999998,log10(cm/s),TDC
Alfuzosin,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,caco2_log_permeability,-5.6399999,log10(cm/s),TDC
Dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,caco2_log_permeability,-4.52,log10(cm/s),TDC
Trimethobenzamide,COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,caco2_log_permeability,-4.96,log10(cm/s),TDC
Desloratadine,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,caco2_log_permeability,-4.059999899999998,log10(cm/s),TDC
Xaliproden (SR57746),FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1,caco2_log_permeability,-4.73,log10(cm/s),TDC
Setrobuvir (ANA598),CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N/C(=C1\C(=O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2,caco2_log_permeability,-5.8899999,log10(cm/s),TDC
corticosterone,C[C@]12C[C@@H](O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@H]2C(=O)CO,caco2_log_permeability,-4.4850001,log10(cm/s),TDC
cymarin,CO[C@H]1C[C@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@H]1O,caco2_log_permeability,-5.6999998,log10(cm/s),TDC
daidzin ,O=c1c(-c2ccc(O)cc2)coc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,caco2_log_permeability,-6.3600001,log10(cm/s),TDC
desoxycarticosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,caco2_log_permeability,-4.670000099999998,log10(cm/s),TDC
"(2E,9Z)-N-(2-methylbutyl)pentadeca-2,9-diene-12,14-diynamide",C#CC#CC/C=C\CCCCC/C=C/C(=O)NCC(C)CC,caco2_log_permeability,-4.4299998,log10(cm/s),TDC
EACV,C=C1NC(N)=Nc2c1ncn2COCCOC(=O)CC[C@@H](N)C(=O)O,caco2_log_permeability,-5.8099999,log10(cm/s),TDC
5-aminolevulinic acid,NCC(=O)CCC(=O)O,caco2_log_permeability,-5.3400002,log10(cm/s),TDC
EF5289,CCOC(=O)COc1ccc(C(=O)CN2CCN(C3CCN(C(=O)OCOC(=O)C(C)(C)C)CC3)CC2=O)cc1,caco2_log_permeability,-4.2600002,log10(cm/s),TDC
enalapril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,caco2_log_permeability,-5.6719999,log10(cm/s),TDC
ganciclovir,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,caco2_log_permeability,-6.369999900000002,log10(cm/s),TDC
hexapeptide 04,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,caco2_log_permeability,-5.8200002,log10(cm/s),TDC
hexapeptide 15,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,caco2_log_permeability,-5.8200002,log10(cm/s),TDC
hexapeptide 16,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC1=O,caco2_log_permeability,-5.3000002,log10(cm/s),TDC
hexapeptide 19,C[C@@H]1NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC1=O,caco2_log_permeability,-5.8200002,log10(cm/s),TDC
hexapeptide 43,C[C@@H]1NC(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)NC1=O,caco2_log_permeability,-5.8200002,log10(cm/s),TDC
hexapeptide 51,C[C@@H]1NC(=O)[C@H](C)N(C)C(=O)[C@@H](C)N(C)C(=O)[C@H](C)N(C)C(=O)[C@@H](C)NC(=O)[C@@H](C)N(C)C1=O,caco2_log_permeability,-5.3000002,log10(cm/s),TDC
indobufen,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,caco2_log_permeability,-4.3899999,log10(cm/s),TDC
IRR ,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,caco2_log_permeability,-6.54,log10(cm/s),TDC
isovitexin ,O=c1cc(-c2ccc(O)cc2)oc2cc([O-])c(C3OC(CO)C(O)C(O)C3O)c(O)c12,caco2_log_permeability,-6.1999998,log10(cm/s),TDC
kaempferide ,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1,caco2_log_permeability,-5.1900001,log10(cm/s),TDC
LEF553,N=C(N)NCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,caco2_log_permeability,-7.7600002,log10(cm/s),TDC
LY366092,CNC(=O)/C=C(/c1ccc2nc(N)n(S(=O)(=O)C(C)C)c2c1)c1ccccc1-c1cccc2ccccc12,caco2_log_permeability,-4.0300002,log10(cm/s),TDC
methanol,CO,caco2_log_permeability,-4.4899998,log10(cm/s),TDC
N-acetyl-tryptophanamide,CC(=O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12,caco2_log_permeability,-5.619999900000002,log10(cm/s),TDC
neolignan smi06,C=CCc1cc(OC)c(OC(C)C(OC(C)=O)c2ccc(OC)c(OC)c2)c(OC)c1,caco2_log_permeability,-4.5900002,log10(cm/s),TDC
neolignan smi07,C=CCc1cc(OC)c(OC(C)C(O)c2ccc(OC)c(OC)c2)c(OC)c1,caco2_log_permeability,-4.619999900000002,log10(cm/s),TDC
neolignan smi10,C=CCc1cc(OC)c(OC(C)C(O)c2cc(O)cc(OC)c2)c(OC)c1,caco2_log_permeability,-4.6500001,log10(cm/s),TDC
