chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL1646,,,,,,,,0.065,,,,,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+]
CHEMBL1648,,,,,,,,3.3,,,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
CHEMBL1650697,,,,,,,0.4711999999999999,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2F)n[nH]1
CHEMBL1650698,,,,,,,0.2238,,,,,,C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1
CHEMBL1650723,,,,,,,0.1212999999999999,,,,,,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
CHEMBL1650724,,,,,,,0.0568,,,,,,C[C@H](Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1
CHEMBL1650725,,,,,,,0.2801,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2C)n[nH]1
CHEMBL1650726,,,,,,,0.2487999999999999,,,,,,Cc1cc(Nc2nc(O[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
CHEMBL1650728,,,,,,,0.1237999999999999,,,,,,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1
CHEMBL1650729,,,,,,,0.0854,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1
CHEMBL1650730,,,,,,,0.1051,,,,,,C[C@H](Nc1ncc(Cl)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1
CHEMBL1650731,,,,,,,0.2198999999999999,,,,,,C[C@H](Nc1ncc(F)c(Nc2cc(N(C)C)[nH]n2)n1)c1ncc(F)cn1
CHEMBL1650732,,,,,,,0.5402,,,,,,Cc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL1650733,,,,,,,0.0836,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1
CHEMBL1650734,,,,,,,0.2279000000000001,,,,,,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1
CHEMBL1650735,,,,,,,0.2754999999999999,,,,,,COc1cc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)n[nH]1
CHEMBL1650736,,,,,,,0.2531,,,,,,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2F)n[nH]1
CHEMBL1650737,,,,,,,0.0784,,,,,,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N3CCOCC3)c2Cl)n[nH]1
CHEMBL1652621,,,,,,,0.0544,,,,,,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12
CHEMBL165330,,,,,,,0.3706,,,,,,CC(O)(C(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)C(F)(F)F
CHEMBL165790,,,,109.65,89.99998632011152,,0.0052999999999999,,,,,,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
CHEMBL165840,,,0.002,,,,,,,,,,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1cc(CO)c(=O)nc1SCc1ccc(F)cc1
CHEMBL166175,,,18800000.0,,,,,,,,,,CCC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)OC(C)(C)C)C(C)C)C(=O)NCc1ccccn1
CHEMBL1668935,,,,,,,0.2895,,,,,,CS(=O)(=O)N1CCC(NC(=O)NC23CC4CC(CC(C4)C2)C3)CC1
CHEMBL1669154,,,,95.5,89.99998429319646,,,,,,,,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CC1
CHEMBL1669155,,,,95.5,89.99998429319646,,,,,,,,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)COC1
CHEMBL1669156,,,,27.54,89.99994553380202,,,,,,,,COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669157,,,,18.62,89.9999194415329,,,,,,,,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O
CHEMBL1669158,,,,51.29,89.99997075454255,,,,,,,,CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669159,,,,87.1,89.99998277841891,,,,,,,,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669160,,,,150.0,89.9999900000011,,,,,,,,CC(C)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669161,,,,83.18,89.99998196682256,,,,,,,,C=CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669162,,,,3.0,89.99950000277776,,,,,,,,NC(=O)COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669163,,,,43.65,89.99996563575195,,,,,,,,COCCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1
CHEMBL1669164,,,,5.5,89.99972727355372,,,,,,,,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCCN1CCCC1
CHEMBL1669170,,,,123.03,89.9999878078534,,,,,,,,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1-c1ccccc1
CHEMBL166937,,,,,,,,1.0,,,,,CN(CC(N)=O)C(=O)N(CCCl)N=O
CHEMBL1671897,,,,,,,0.0065999999999999,,,,,,COc1ccc(CC(=O)NCc2ccccc2-c2ccccc2C(=O)NCCc2cccnc2)cc1
CHEMBL1671971,,,,,,,0.0004999999999999,,,,,,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C#N)cc1C(F)(F)F
CHEMBL1672,,,,3.0,89.99950000277776,,0.4655,,,,,,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
CHEMBL1672434,,,,39.0,89.99996153847798,,,,16.0,57.6,21.818181818181817,,C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N
CHEMBL1679,,,,,,,,1.3,,,,,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O
CHEMBL1681882,,,,38.0,89.9999605263331,,,,11.0,39.6,16.22950819672131,,CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1
CHEMBL1683025,,,,,,,0.0446999999999999,,,,,,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1OC
CHEMBL1683026,,,,,,,0.0328,,,,,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1OC
CHEMBL1683027,,,,,,,0.0312999999999999,,,,,,COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1OC
CHEMBL1683028,,,,,,,0.0219,,,,,,COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1OC
CHEMBL1683029,,,,,,,0.0119,,,,,,COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1OC
CHEMBL1683030,,,,,,,0.0383,,,,,,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1
CHEMBL1683031,,,,,,,0.0159999999999999,,,,,,CCOc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CHEMBL1683032,,,,,,,0.1073,,,,,,CCOc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1
CHEMBL1683033,,,,,,,0.0191,,,,,,CCOc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1
CHEMBL1683035,,,,16.0,89.99990625009765,,0.0948,,33.0,118.79999999999998,35.78313253012048,,COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1
CHEMBL1683036,,,,,,,0.0633,,,,,,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1
CHEMBL1683037,,,,,,,0.0705,,,,,,COc1cc2nnc(C(N)=O)c(Nc3cc(C)ccc3F)c2cc1N1CCN(C)CC1
CHEMBL1683038,,,,,,,0.0784,,,,,,COc1cc2nnc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1
CHEMBL1683934,,,,25.33,89.99994078172077,,0.1189,,19.5,70.19999999999999,25.25179856115108,,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1
CHEMBL1684954,,,,,,,0.0040999999999999,,,,,,C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1
CHEMBL1684984,,,,4.1850000000000005,89.99961033701788,,,,,,,,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21
CHEMBL168634,,,,6.17,89.99975688882526,,0.0836,,14.13,50.868,19.83003274598472,,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1
CHEMBL1687,,,,,,,,2.0,,,,,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.[Cl-]
CHEMBL1688458,,,,123.86,89.99998732501209,,,,4.9,17.64,8.032786885245903,,O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1
CHEMBL168899,,,,7.94,89.99981108351997,,0.1795,,5.13,18.468,8.37475058951569,,O=C1Nc2ccccc2B(O)N1c1ccccc1
CHEMBL1689109,,,,3.0,89.99950000277776,,0.0383,,3.6,12.96,6.044776119402984,,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
CHEMBL1689110,,,,3.0,89.99950000277776,,,,6.33,22.788,10.113616190307116,,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1
CHEMBL1689111,,,,6.0,89.99966666820987,,0.0067,,5.0,18.0,8.181818181818182,,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1
CHEMBL1689112,,,,3.0,89.99950000277776,,,,4.7,16.919999999999998,7.733089579524679,,O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1
CHEMBL1689114,,,,5.0,89.999700001,,,,3.0,10.8,5.094339622641509,,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1
CHEMBL1689115,,,,18.0,89.99991666674383,,0.157,,5.0,18.0,8.181818181818182,,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1
CHEMBL1689116,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1
CHEMBL1689117,,,,3.0,89.99950000277776,,0.0100999999999999,,11.0,39.6,16.22950819672131,,O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
CHEMBL1689119,,,,3.0,89.99950000277776,,0.0273999999999999,,5.0,18.0,8.181818181818182,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL1689120,,,,7.48,89.99979946568746,,0.0051000000000001,,8.0,28.8,12.413793103448272,,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL1689122,,,,7.0,89.99978571479592,,,,3.0,10.8,5.094339622641509,,CC1CN(S(=O)(=O)c2ccccc2)CCN1Cc1cc(Cl)ccc1OCC(=O)O
CHEMBL1689123,,,,4.0,89.99962500156249,,0.0069,,9.0,32.400000000000006,13.728813559322036,,CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL1689124,,,,10.0,89.99985000025,,,,11.0,39.6,16.22950819672131,,CCC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL1689125,,,,20.0,89.9999250000625,,,,3.0,10.8,5.094339622641509,,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)C[C@H](C)N1C(=O)Cc1ccccc1
CHEMBL1689126,,,,3.5,89.99956250217014,,0.0262,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1
CHEMBL1689127,,,,3.0,89.99950000277776,,0.0287,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(F)cc1
CHEMBL1689128,,,,3.0,89.99950000277776,,0.0187,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1
CHEMBL1689129,,,,13.0,89.99988461553255,,,,7.0,25.2,11.05263157894737,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccccc1Cl
CHEMBL1689130,,,,12.0,89.99987500017362,,,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1
CHEMBL1689133,,,,3.85,89.99959042748665,,0.0256,,3.0,10.8,5.094339622641509,,C[C@H](Oc1ccc(Cl)cc1CN1CCN(C(=O)Cc2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O
CHEMBL1689134,,,,17.0,89.99991176479239,,,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2OC(C)(C)C(=O)O)CCN1S(=O)(=O)c1ccccc1
CHEMBL1689135,,,,8.25,89.99969444590192,,,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1
CHEMBL1689136,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2CCC(=O)O)CCN1C(=O)Cc1ccccc1
CHEMBL1689137,,,,8.85,89.99983046008958,,,,3.0,10.8,5.094339622641509,,C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1S(=O)(=O)Cc1ccccc1
CHEMBL169526,,,,,,,0.0223999999999999,,,,,,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N
CHEMBL1698351,,,,,,,0.0043,,,,,,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1
CHEMBL169901,,,,3.98,89.99962311715612,,,,,,,,N=C(N)N1CCc2ccccc2C1
CHEMBL170,,,,,,,,11.0,,,,,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
CHEMBL1703518,,,,150.0,89.9999900000011,,0.0034999999999999,,150.0,539.9999999999999,67.5,,CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1
CHEMBL170551,,,1200000.0,,,,,,,,,,CC[C@H](C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(C)=O)C(C)C)C(=O)NCc1ccccn1
CHEMBL1709327,,,,,,,0.1864,,,,,,CC1CN2c3ccc([N+](=O)[O-])cc3CC3(C(=O)N(C)C(=O)N(C)C3=O)C2C(C)O1
CHEMBL17157,,,,60.885,89.99996975668452,,0.0084,,95.5,343.79999999999995,59.0721649484536,,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL1718800,,,,,,,0.0030999999999999,,,,,,c1ccc2[nH]c(CCCc3nc4ccccc4[nH]3)nc2c1
CHEMBL171951,,,,3.0,89.99950000277776,,0.1695999999999999,,9.77,35.172,14.711393675757067,,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O
CHEMBL1724416,,,,,,,0.0209,,,,,,Cc1ccc(S(=O)(=O)Nc2ccc3nc(C)oc3c2)cc1
CHEMBL1725,,,,,,,,2.6,,,,,COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)N(C)CC(O)CO)c1I
CHEMBL1726,,,,,,,,11.0,,,,,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
CHEMBL1727,,,,,,,,0.57,,,,,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1
CHEMBL172714,,,,,,,0.0509999999999999,,,,,,Cc1ccc(S(=O)(=O)N2N=Cc3oc(C)cc3B2O)cc1
CHEMBL1730,,,,,,,,1.2,,,,,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
CHEMBL1731,,,,,,,,1.2,,,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1733,,,,,,,,2.3,,,,,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O
CHEMBL1734,,,,,,,,52.0,,,,,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
CHEMBL1734492,,,,34.375,89.99993200347208,,0.03,,27.54,99.144,31.96543719370647,,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1
CHEMBL1735,,,826.5,,,,,,,,,,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O
CHEMBL17350,,,,,,,,3.7,,,,,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1
CHEMBL1735467,,,,,,,0.1315,,,,,,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1
CHEMBL17357,,,,150.0,89.9999900000011,,,,,,,,NCCc1ccc(O)c2nc(O)sc12
CHEMBL1736,,,,,,,,1.3,,,,,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
CHEMBL173706,,,,77.285,89.99983088681351,,0.5966,,,,,,CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1
CHEMBL1738,,,,,,,,2.5,,,,,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
CHEMBL1738761,,,,,,,,,4.0,14.4,6.666666666666665,,N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1
CHEMBL1738764,,,,53.7,89.99997206704778,,0.0409,,150.0,539.9999999999999,67.5,,Cc1ccc(CO)cc1N(c1ccnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)n1)C(C)C
CHEMBL1738797,,,,5.01,89.9997005997984,,,,,,,,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O
CHEMBL1738840,,,,18.89,89.99992059297637,,,,3.0,10.8,5.094339622641509,,COc1ccnc(CCc2nc3cccnc3[nH]2)c1
CHEMBL1739,,,,,,,,5.1,,,,,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-]
CHEMBL1739708,,,,,,,,,19.0,68.39999999999999,24.78260869565217,,COc1ccc(-c2nc(N)s[n+]2-c2ccccc2)cc1
CHEMBL174,,,,,,,,1.4,,,,,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1740000,,,,,,,0.0229,,,,,,O=C(CN1CCCC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
CHEMBL1741,,,,,,,,2.8,,,,,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O
CHEMBL174107,,,,70.79,89.99997881057146,,0.6660999999999999,,11.48,41.328,16.805465191932335,,CSc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1
CHEMBL174310,,,,,,,0.2846999999999999,,,,,,N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cc1
CHEMBL1743245,,,,51.0,89.9999705882449,,,,4.0,14.4,6.666666666666665,,Cc1ccccc1/N=N/c1ccc(NC(=O)c2ccnn2C)c(C)c1
CHEMBL1747,,,,,,,,2.0,,,,,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O
CHEMBL1751,,,,,,,,38.0,,,,,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
CHEMBL1752,,,,,,,,1.7,,,,,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
CHEMBL1753,,,,,,,,2.1,,,,,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1
CHEMBL1754,,,,,,,,4.1,,,,,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
CHEMBL175449,,,7.41e-06,,,,,,,,,,Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1
CHEMBL1755,,,,,,,,6.7,,,,,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2
CHEMBL1756,,,,,,,,2.4,,,,,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
CHEMBL1757,,,,,,,,1.9,,,,,C[C@@H]1O[C@@H]1P(=O)(O)O
CHEMBL1760,,,1.4,,,,,15.0,,,,,CC(C)(C)NCC(O)c1cc(O)cc(O)c1
CHEMBL1761322,,,,3.0,89.99950000277776,,,,3.0,10.8,5.094339622641509,,CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2
CHEMBL1761870,,,,10.72,89.99986007484442,,0.0768,,,,,,C[C@@H]1CN(C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)N2CCC(C(=O)NC(C)(C)C)(C3CCCCC3)CC2)C[C@H](C)N1
CHEMBL1762,,,,,,,,12.0,,,,,Cc1cccc(C)c1NC(=O)C(C)N
CHEMBL1762528,,,,,,,0.0968000000000001,,,,,,CN(c1cccc(CO)c1)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1
CHEMBL1762530,,,,31.62,89.99995256169484,,0.0818000000000001,,,,,,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1
CHEMBL1762538,,,,,,,0.0555999999999999,,,,,,Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1
CHEMBL1763,,,,,,,,5.2,,,,,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O
CHEMBL1764,,,,,,,,30.0,,,,,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2
CHEMBL176494,,,3.32e-06,,,,,,,,,,CCc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1
CHEMBL1766081,,,,,,,0.0079,,,,,,Cc1ncccc1Oc1ncnc(OC2CCN(C(=O)OC(C)C)CC2)c1C
CHEMBL1766779,,,,19.05,89.9999212599114,,,,4.17,15.012,6.928189034520952,,CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
CHEMBL1766793,,,,20.89,89.99992819536604,,,,10.0,36.0,15.0,,CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1
CHEMBL177,,,,,,,,2.4,,,,,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
CHEMBL1770297,,,,27.0,89.99994444447874,,,,37.0,133.2,38.27586206896552,,CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1
CHEMBL1770298,,,,70.0,89.99997857143367,,0.0043,,43.0,154.79999999999998,41.61290322580645,,Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1
CHEMBL1770464,,,,,,,0.007,,,,,,Cc1nc(C(=O)[C@H](C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O
CHEMBL1770469,,,,74.0,89.99997972973429,,0.3978,,31.0,111.6,34.44444444444444,,CSCCC(NC(=O)c1cnccn1)c1nc2ccccc2[nH]1
CHEMBL1770471,,,,150.0,89.9999900000011,,,,63.0,226.8,50.17699115044248,,CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1
CHEMBL1770475,,,,150.0,89.9999900000011,,,,150.0,539.9999999999999,67.5,,CSCCC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccc(C#N)cc1
