chembl_id,bioavailability_frac,caco2_log_permeability,caco2_permeability_cm_s,clearance_cell_uL_min_1e6,clearance_hepatic_l_h,clearance_l_h,fu_frac,half_life_h,microsome_clearance_uL_min_mg,microsome_clint_l_h,microsome_hepatic_l_h,vd_l_kg,smiles
CHEMBL19224,,,,,,,,1.8,,,,,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
CHEMBL192244,,,37.45,,,,,,,,,,Cn1cncc1CN1CC(N(Cc2ccccn2)S(=O)(=O)c2ccccn2)Cc2cc(C#N)ccc21
CHEMBL1922660,,,,6.92,89.99978323751628,,,,9.77,35.172,14.711393675757067,,CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1
CHEMBL192307,,,,,,,0.062,,3.0,10.8,5.094339622641509,,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C
CHEMBL1923433,,,,,,,0.0293000000000001,,,,,,Cc1[nH]c(C(=O)NC2CCN(c3ncc(C(=O)O)s3)CC2)c(Cl)c1Cl
CHEMBL19236,,,,3.0,89.99950000277776,,,2.2,,,,,COc1nc(C)nc(Cl)c1NC1=NCCN1
CHEMBL1924029,,,,,,,0.7801,,,,,,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCCCC1
CHEMBL1924032,,,,38.0,89.9999605263331,,,,41.0,147.6,40.54945054945055,,CC(C(=O)OC1CC[N+](C)(C)CC1)(c1ccccc1)N1CCC(F)(F)CC1
CHEMBL1924034,,,,16.0,89.99990625009765,,,,3.0,10.8,5.094339622641509,,CN(C)C(C)(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1
CHEMBL1924046,,,,101.0,89.9999851485173,,0.0854,,56.0,201.6,47.54716981132075,,CC(C)=CCC[N+]12CCC(CC1)[C@@H](OC(=O)[C@](C)(c1ccccc1)N1CCCCC1)C2
CHEMBL1924047,,,,76.0,89.99998026316221,,0.024,,85.0,306.0,56.66666666666666,,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)(c1ccccc1)N1CCCCC1
CHEMBL1924049,,,,130.0,89.99998846153994,,0.0080999999999999,,88.0,316.79999999999995,57.391304347826086,,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccccc3F)CCC1CC2)(c1ccccc1)N1CCCCC1
CHEMBL1927039,,,,,,,,,45.0,161.99999999999997,42.63157894736842,,N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1
CHEMBL192704,,,59.0,,,,,,,,,,O=C1O[C@]2(CN3CCC2CC3)CN1c1ccc(Cl)s1
CHEMBL1927707,,,,,,,,,30.0,108.0,33.74999999999999,,O=C(CCc1ccccc1O)Nc1ccccc1
CHEMBL1928257,,,7.0,,,,,,,,,,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1
CHEMBL1929039,,,,19.45,89.99990342281765,,0.2619,,14.45,52.02,20.178432893716057,,Cc1cc(F)ccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2
CHEMBL193,,,,86.195,89.99996150292857,,0.0383,1.9,150.0,539.9999999999999,67.5,,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
CHEMBL193016,,,0.76,,,,,,,,,,O=C1NC[C@@]2(CN3CCC2CC3)O1
CHEMBL193240,,,,150.0,89.9999900000011,,0.005,,5.0,18.0,8.181818181818182,,O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1
CHEMBL1933593,,,,,,,0.3493999999999999,,,,,,C[C@H]1O[C@@H](n2cnc3c(N)nc(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O
CHEMBL1934266,,,,59.87,89.9999749457227,,0.035,,7.5,27.0,11.739130434782606,,CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL1934267,,,,6.5,89.99967500151388,,0.0456999999999999,,,,,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)C)cc1
CHEMBL1934268,,,,5.5,89.99972727355372,,0.0162999999999999,,4.2,15.12,6.974169741697418,,CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL1934269,,,,18.0,89.99991666674383,,0.0141999999999999,,17.0,61.2,22.83582089552239,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2CC(F)(F)F)cc1
CHEMBL1934270,,,,53.0,89.99997169812211,,,,37.0,133.2,38.27586206896552,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C(C)(C)C)cc1
CHEMBL1934271,,,,15.0,89.99990000011111,,0.02,,43.0,154.79999999999998,41.61290322580645,,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL1934413,,,,17.0,89.99991176479239,,0.0182999999999999,,11.0,39.6,16.22950819672131,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCC2)cc1
CHEMBL1934414,,,,8.0,89.99981250039062,,0.0213999999999999,,21.0,75.6,26.619718309859152,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCC2)cc1
CHEMBL1934415,,,,8.0,89.99981250039062,,0.0223999999999999,,33.0,118.79999999999998,35.78313253012048,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCCCC2)cc1
CHEMBL1934416,,,,3.0,89.99950000277776,,0.0836,,6.0,21.6,9.642857142857142,,COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL1934417,,,,9.9,89.99984848510356,,0.1008999999999999,,3.9,14.04,6.512059369202226,,COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1
CHEMBL1934418,,,,5.0,89.999700001,,0.0531999999999999,,25.0,90.0,30.0,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCSCC2)cc1
CHEMBL1934419,,,,4.0,89.99962500156249,,0.2082999999999999,,3.0,10.8,5.094339622641509,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCS(=O)(=O)CC2)cc1
CHEMBL1934420,,,,3.0,89.99950000277776,,0.4540999999999999,,5.0,18.0,8.181818181818182,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(C)CC2)cc1
CHEMBL1934421,,,,3.0,89.99950000277776,,0.1165,,3.0,10.8,5.094339622641509,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCN(CC(F)(F)F)CC2)cc1
CHEMBL1934422,,,,3.0,89.99950000277776,,0.2082999999999999,,7.0,25.2,11.05263157894737,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOCC2)cc1
CHEMBL1934423,,,,3.0,89.99950000277776,,0.0736,,,,,,Cc1ccc(S(=O)(=O)Nc2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)nn2C2CCOC2)cc1
CHEMBL1934426,,,,3.0,89.99950000277776,,0.0736,,3.0,10.8,5.094339622641509,,Cc1nn(C2CCOCC2)c(NS(=O)(=O)c2ccc(C3CC3)cc2)c1C(=O)N[C@@H](C)C(C)(C)C
CHEMBL193544,,,,11.0,89.99986363657025,,,,22.0,79.19999999999999,27.5,,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
CHEMBL193836,,,,,,,0.0568,,,,,,CC(C)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1
CHEMBL1938400,,,,47.955000000000005,89.99995954861765,,,,150.0,539.9999999999999,67.5,,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1
CHEMBL1938680,,,,3.0,89.99950000277776,,0.0268,,,,,,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccc(-c2ccc(Cl)cc2)o1
CHEMBL1938681,,,,,,,0.0268,,,,,,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1
CHEMBL1939414,,,,,,,0.3545999999999999,,16.0,57.6,21.818181818181817,,Nc1nc(Nc2cccc(Br)c2)c2nc[nH]c2n1
CHEMBL1939418,,,,,,,,,15.0,53.99999999999999,20.769230769230766,,Nc1nc(Nc2ccc(F)c(Cl)c2)c2nc[nH]c2n1
CHEMBL1939560,,,,6.105,89.99974786969055,,0.1095,,5.25,18.9,8.55203619909502,,C[C@H](c1nc2ncccc2c(=O)n1-c1ccc(Cl)cc1)N(CC1CCS(=O)(=O)CC1)C(=O)Cc1ccc(C(F)(F)F)c(F)c1
CHEMBL1940652,,,,25.7,89.9999416342791,,,,54.95,197.82,47.122439256788944,,COc1ccncc1-c1ccccc1CN(C(=O)c1ccc(-c2ccc(C#N)cc2)o1)c1ccc(N2CCNCC2)cc1
CHEMBL1940832,,,,3.0,89.99950000277776,,0.2846999999999999,,,,,,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O
CHEMBL1944690,,,,42.0,89.99996428572845,,,,19.0,68.39999999999999,24.78260869565217,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1
CHEMBL1944691,,,,12.5,89.99971591050561,,,,17.0,61.2,22.83582089552239,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1
CHEMBL1944692,,,,14.0,89.99989285727041,,,,22.0,79.19999999999999,27.5,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1
CHEMBL1944693,,,,29.0,89.9999482758918,,0.0594,,19.0,68.39999999999999,24.78260869565217,,COc1ccccc1CCNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1
CHEMBL1944694,,,,29.0,89.9999482758918,,0.0446999999999999,,25.0,90.0,30.0,,COc1ccccc1CCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1
CHEMBL1945031,,,,24.0,89.9999375000434,,,,16.0,57.6,21.818181818181817,,Cc1cccc2c(CCNCc3cccc(CCNC[C@H](O)c4ccc(O)c5[nH]c(=O)sc45)c3)c[nH]c12
CHEMBL1945033,,,,6.5,89.99967500151388,,0.1761,,25.0,90.0,30.0,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1
CHEMBL1945034,,,,3.0,89.99950000277776,,,,,,,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1
CHEMBL1945035,,,,107.0,89.9999859813106,,,,27.5,99.0,31.935483870967737,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1
CHEMBL1945037,,,,19.0,89.99992105270083,,,,9.0,32.400000000000006,13.728813559322036,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1
CHEMBL1945040,,,,,,,,,22.0,79.19999999999999,27.5,,COc1ccccc1CNCc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1
CHEMBL1945041,,,,60.0,89.99997500000696,,,,47.0,169.2,43.60824742268041,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1
CHEMBL1945044,,,,,,,0.1368,,35.0,125.99999999999996,37.05882352941176,,COc1cccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)c1
CHEMBL1945289,,,,13.0,89.99988461553255,,,,62.0,223.2,49.82142857142856,,COc1ccc(CNCc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)sc34)c2)cc1
CHEMBL1945290,,,,,,,,,44.0,158.39999999999998,42.12765957446808,,CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1
CHEMBL1945291,,,,33.0,89.99995454547751,,,,45.0,161.99999999999997,42.63157894736842,,COc1ccccc1CN(C)Cc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1
CHEMBL1945298,,,,23.0,89.99993478265596,,,,14.0,50.4,19.6875,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1
CHEMBL1945299,,,,,,,,,56.0,201.6,47.54716981132075,,COc1ccccc1CNCCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1
CHEMBL1945883,,,,139.0,89.99998920863439,,,,150.0,539.9999999999999,67.5,,O=C(Nc1ccccc1)c1ccc2cccc(O)c2n1
CHEMBL1947153,,,,29.0,89.9999482758918,,,,27.0,97.2,31.55844155844156,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1
CHEMBL1947155,,,,108.0,89.99998611111326,,,,104.5,376.2,60.873786407766985,,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1
CHEMBL1947157,,,,41.585,89.99984531738684,,,,63.0,226.8,50.17699115044248,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1
CHEMBL19490,,,,3.0,89.99950000277776,,,,,,,,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1
CHEMBL1949685,,,,,,,0.3288,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1
CHEMBL1950720,,,,10.47,89.99985673375241,,0.0568,,21.38,76.96799999999999,26.957130848977304,,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@H]21)C1CCCCC1
CHEMBL1950721,,,,,,,0.5115000000000001,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(Cc2ccccc2)C1)C1CCCCC1
CHEMBL1950722,,,,,,,0.4427,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(CCc2ccccc2)C1)C1CCCCC1
CHEMBL1950723,,,,,,,0.3599,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(CCCc2ccccc2)C1)C1CCCCC1
CHEMBL1950724,,,,,,,0.661,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)c2ccccc2)C1)C1CCCCC1
CHEMBL1950725,,,,,,,0.6712,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCN(C(=O)Cc2ccccc2)C1)C1CCCCC1
CHEMBL1950727,,,,,,,0.3652999999999999,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(Cc2ccccc2)C1)C1CCCCC1
CHEMBL1950728,,,,,,,0.3339,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCCc2ccccc2)C1)C1CCCCC1
CHEMBL1950729,,,,,,,0.5516,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)c2ccccc2)C1)C1CCCCC1
CHEMBL1950730,,,,,,,0.376,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C(=O)Cc2ccccc2)C1)C1CCCCC1
CHEMBL1950732,,,,,,,0.1970999999999999,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCCN(Cc2ccccc2)C1)C1CCCCC1
CHEMBL1950841,,,,,,,0.2619,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCCN(CCc2ccccc2)C1)C1CCCCC1
CHEMBL1950842,,,,,,,0.5058,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2)C1)C(C)(C)C
CHEMBL1950843,,,,,,,0.2663999999999999,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N(C)[C@H]1CCCN(CCc2ccccc2)C1)C1CCCCC1
CHEMBL1950844,,,,,,,0.0262,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CC(c2ccccc2)c2ccccc2)C1)C1CCCCC1
CHEMBL1950845,,,,,,,0.0676000000000001,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN([C@@H]2CCCc3ccccc32)C1)C1CCCCC1
CHEMBL1950846,,,,,,,0.4089,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1)C(C)(C)C
CHEMBL1950847,,,,,,,0.5115000000000001,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(S(=O)(=O)Cc2ccccc2)C1)C(C)(C)C
CHEMBL1950848,,,,,,,0.2619,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2F)C1)C1CCCCC1
CHEMBL1950849,,,,,,,0.2801,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(F)c2)C1)C1CCCCC1
CHEMBL1950850,,,,,,,0.2663999999999999,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C1CCCCC1
CHEMBL1950851,,,,,,,0.0784,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(F)cc2)C1)C(C)(C)C
CHEMBL1950852,,,,,,,0.2574999999999999,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C
CHEMBL1950855,,,,,,,0.0293000000000001,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Cl)cc2)C1)C(C)(C)C
CHEMBL1950856,,,,,,,0.0229,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(Br)cc2)C1)C(C)(C)C
CHEMBL1950859,,,,,,,0.2619,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc([N+](=O)[O-])cc2)C1)C(C)(C)C
CHEMBL1950860,,,,,,,0.0928,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(C(F)(F)F)cc2)C1)C(C)(C)C
CHEMBL1950864,,,,19.95,89.99992481209289,,,,,,,,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1
CHEMBL1951032,,,,6.31,89.9997622827198,,,,19.95,71.82,25.66833452466047,,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1
CHEMBL1951072,,,,,,,0.0437,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CC2C)cc1NC(C)=O
CHEMBL1951073,,,,,,,0.028,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(C)=O
CHEMBL1951074,,,,,,,0.3087999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=S)NCC(=O)O
CHEMBL1951075,,,,,,,0.2801,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O
CHEMBL1951077,,,,,,,0.2663999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COCC(=O)O
CHEMBL1951079,,,,,,,0.1864,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O
CHEMBL1951080,,,,,,,0.1262999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSCC(=O)O
CHEMBL1951081,,,,,,,0.0293000000000001,,,,,,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CSc1ccncc1
CHEMBL1951164,,,,,,,0.1795,,,,,,COc1cc(OC)c(S(=O)(=O)N(C)c2ccccc2)cc1NC(C)=O
CHEMBL1951165,,,,,,,0.005,,,,,,COc1cc(OC)c(S(=O)(=O)N(c2ccccc2)C(C)C)cc1NC(C)=O
CHEMBL1951181,,,,,,,0.1262999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(C)=O
CHEMBL1951182,,,,,,,0.3039,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCCCC2)cc1NC(=O)CCC(=O)O
CHEMBL1951183,,,,,,,0.4034,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CO)CC2)cc1NC(=O)CCC(=O)O
CHEMBL1951184,,,,,,,0.1509999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(COC(=O)CCC(=O)O)CC2)cc1NC(=O)CCC(=O)O
CHEMBL1951186,,,,,,,0.1934999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(C(=O)O)CC2)cc1NC(=O)CCC(=O)O
CHEMBL1951187,,,,,,,0.0871999999999999,,,,,,COc1cc(OC)c(S(=O)(=O)NCc2ccccc2N2CCC(CC(=O)O)CC2)cc1NC(=O)CCC(=O)O
CHEMBL1951444,,,,67.61,89.99997781393832,,,,,,,,N#Cc1ccc(-c2ccc(NC(=O)Nc3ccc(-c4ccnc5[nH]cnc45)cc3)cc2)cc1
CHEMBL1951575,,,,6.0,89.99975000069445,,0.0015,,3.0,10.8,5.094339622641509,,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1
CHEMBL1951893,,,,,,,,,26.33,94.78799999999998,31.04546050045853,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1
CHEMBL1951898,,,,,,,,,18.0,64.80000000000001,23.82352941176471,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1
CHEMBL1951902,,,,,,,,,21.0,75.6,26.619718309859152,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1
CHEMBL1951904,,,,,,,,,150.0,539.9999999999999,67.5,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1
CHEMBL1951906,,,,,,,,,30.5,109.8,34.099378881987576,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951908,,,,,,,,,27.5,99.0,31.935483870967737,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1
CHEMBL1951909,,,,,,,,,7.5,27.0,11.739130434782606,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951916,,,,,,,,,150.0,539.9999999999999,67.5,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1951918,,,,,,,,,17.33,62.38799999999999,23.165008168721226,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1952100,,,,,,,,,17.5,62.99999999999999,23.33333333333333,,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1
CHEMBL1952147,,,,,,,0.0320999999999999,,,,,,NS(=O)(=O)c1ccc(CCNc2ccc3nnc(-c4ccccc4)n3n2)cc1
CHEMBL1952329,,,,,,,0.0390999999999999,,,,,,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
CHEMBL195309,,,,,,,0.069,,,,,,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
CHEMBL1956112,,,,40.74,89.9999631811638,,,,9.33,33.58800000000001,14.153042305747515,,CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21
CHEMBL1956129,,,,3.0,89.99950000277776,,,,,,,,C[C@@](CCc1ccc(-c2ccc(Cl)cc2)cc1)(C(=O)NO)S(C)(=O)=O
CHEMBL1956163,,,,150.0,89.9999900000011,,0.0159999999999999,,24.55,88.38000000000001,29.637826961770628,,O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1
CHEMBL1956334,,,,150.0,89.9999900000011,,0.013,,16.6,59.76,22.43243243243243,,CC(=O)c1ncccc1NC(=O)[C@H]1CC[C@H](N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)CC1
CHEMBL1957266,,,,16.6,89.99990963864494,,0.0085999999999999,,,,,,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2
CHEMBL1957361,,,,,,,0.0006999999999999,,,,,,CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1
CHEMBL1957363,,,,,,,0.0026,,,,,,N#Cc1c(-c2ccc(-c3ccccc3O)cc2)nc2ccncc2c1O
CHEMBL1957367,,,,,,,0.0010999999999999,,,,,,N#CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1
CHEMBL1957369,,,,,,,0.0008,,,,,,N#Cc1c(-c2ccc(-c3ccccc3Cl)cc2)nc2ccncc2c1O
CHEMBL1957370,,,,,,,0.0054999999999999,,,,,,N#Cc1c(-c2ccc(-c3ccncc3Cl)cc2)nc2ccncc2c1O
CHEMBL1957380,,,,,,,0.007,,,,,,N#Cc1c(-c2ccc(-c3cccnc3)cc2)nc2ccncc2c1O
